review_id,location_id,user_id,rating,published_date,title,text,trip_type,travel_date
955861696,4701575,462,3,2024-06-19T22:26:39Z,"Good location, aging/basic facility","This review is specifically for the RCI Aster building:
1) although difficult to locate initially (poor signage/no direct contact info in listing) otherwise great location: easy to walk into town, lovely to watch birds and butterflies from the balcony.
2) nice staff: helpful and apologetic.
3) building needs a reboot; furniture and decorations are faded/sagging and electrical system can’t handle modern capacity, however WiFi better than expected (w/ extra fee).
4) don’t expect to cook: one wok provided, refrigerator freezes everything, ants get into anything left out.",Family,2024-06-30
957226188,4701575,461,5,2024-06-29T10:55:27Z,Peaceful stay,"My stay at Greenhill Resort was wonderful, and I highly recommend it to anyone planning a visit to Cameron Highland.",NONE,2024-06-30
910925726,25192853,460,4,2023-08-17T02:56:17Z,Excellent Staycation ,"Excellent location and great helpful staff.
Always feel happy to visit this resort.
I've visited plenty of time and feels convinced and satisfied with their ser ice and hospitality.

Anyone coming to Qatar must visit and have staycation in Al Sultan Beach Resort, Doha.

Overall experience Marvellous 😊 😃 ",Family,2023-08-31
929181565,25192853,459,5,2023-12-11T11:53:22Z,I'd go back in a heartbeat.,"First off, the vibe is super laid-back. The resort has this cozy, beachy feel that instantly puts you in vacation mode. The rooms? Oh, man. It's like they took comfort and turned it into an art form. I had a view of the beach that made mornings feel like a dream. Every meal was a taste explosion. They've got this mix of local flavors and international goodies.",Friends getaway,2023-06-30
948935360,25192853,458,5,2024-04-30T10:39:08Z,Al Sultan Beach Resort is a haven where everyday worries fade away.,"The resort's attention to detail is evident in every corner, from the elegantly appointed rooms that offer breathtaking views of the Arabian Gulf to the lush gardens that invite you to unwind and reconnect with nature. The dining experience is a culinary journey. But what's really cool about this place is how they're all about being eco-friendly. It's luxury with a conscience, and that's something to cheer about. It's the place where you go to forget the daily grind and just soak in the good vibes, creating memories that stick with you long after you leave.",Family,2023-11-30
951472947,25192853,457,5,2024-05-19T10:39:16Z,"Highly recommended for its beautiful location, excellent facilities, and top-notch service!","Right on the beach, the resort offers stunning views of the Arabian Gulf. The mix of modern and traditional design creates a cozy yet elegant atmosphere. The rooms are spacious and comfortable, with modern amenities and private balconies offering beautiful sea views. The resort has a great infinity pool, a private beach, a luxurious spa, and a well-equipped gym. There are also plenty of activities like water sports and fitness classes. Tio Sea Resort is a perfect place for a relaxing and enjoyable beach vacation in Qatar.",Friends getaway,2023-08-31
953356962,25192853,456,5,2024-06-02T00:32:41Z,Tio Sea Resort exceeds expectations in every way.,"The resort's location is simply breathtaking, surrounded by crystal-clear waters and lush greenery, providing a perfect backdrop for a relaxing vacation. Spacious and elegantly designed, each room features panoramic ocean views, plush bedding, and top-notch amenities. The private balconies are a highlight, offering a tranquil space to enjoy a morning coffee or a sunset cocktail while listening to the soothing sound of the waves. Water enthusiasts can enjoy snorkeling, scuba diving, and paddleboarding in the clear waters, while those seeking relaxation can indulge in yoga sessions on the beach or a leisurely stroll through the tropical gardens. For adventure seekers, the resort arranges exciting excursions such as island hopping and wildlife tours.",Friends getaway,2024-03-31
950843568,1216393,455,5,2024-05-14T11:33:03Z,Exceptional in every way!,"I have just come back from a week long holiday at the Shangri-La Al Husn with my family and we all had the most amazing time! This is the best hotel we have ever stayed at and will DEFINITELY be returning. The value for money is incredible because of all the extra luxurious amenities provided. The complimentary cocktail hour and afternoon tea are sublime. The cocktail hour was one of our favourites because the atmosphere created is just beautiful. It takes place in the courtyard under the softly lit palm trees, with excellent live musicians creating a magical atmosphere. The complimentary mini bar was a huge plus! As was the complimentary shuttle services to the mall and souk, amongst other destinations. The staff at the Shangri-La were very polite, welcoming and made us feel so special. A huge thank you to Mirco and Prakash who went the extra mile for us by building a rapport with each one of us. Every detail was paid attention to and we felt we were looked after to the highest standard. Nothing beats the level of professionalism, luxury or comfort that this resort and staff can provide for you. Everyone from the waiters, pool boys and managers shared the same attitude towards guests which was very humbling to experience. Al-Husn exudes luxury and tranquillity, the décor and design of the resort is breathtaking. The view from any area in the resort is stunning. We loved that housekeeping staff came by in the evening to provide any additional items we needed, this was very convenient! 

The infinity pool was a real favourite of ours, the view makes you feel very relaxed and peaceful. Another thing which was brilliant was the cooler box provided by the staff, and the facial mist! These small details made us feel very appreciated and special. The choice of restaurants is good, however we felt that the prices were slightly high. We enjoyed Chow Mee and sitting outdoors by the beach at the tapas restaurant. The Italian restaurant gave us very small portions which we were not impressed with, considering the price.

However, all in all we loved the Shangri-La! :) thank you for giving us a perfect holiday.",Family,2023-06-30
952934395,1216393,454,5,2024-05-29T19:39:59Z,Perfect,"Thanks to Azima , Ei , Prem , John and Sylia and Bashar for their hospitality that allowed us to enjoy our stay in Oman even better. 

Thank you for their hospitality that allowed us to enjoy our stay in Oman even better

Thank you for their hospitality that allowed us to enjoy our stay in Oman even better",Couples,2024-04-30
955211382,1216393,453,5,2024-06-15T10:52:05Z,Arabic elegance and exceptional hospitality,"This resort has it all. Comfort, style, authenticity, warmth and delight. 

We visited as a couple, first holiday without children for 25 years and the memories will for ever stay in our hearts.

We are return visitors to Oman, (fourth time)  and it draws us back again and again due to its beauty, and warm welcome . In fact we are returning again to Al Husn in a few months time.

Al Husn’s staff are on another level to which we have experienced elsewhere. Whilst the service in all departments was exceptional, every member genuinely wants you to have the best time. They all work incredibly hard and their dedication to their work was humbling.

On arrival after an over night flight from the UK we were treated to the best, most attentive  check in we have ever had by Mustafah and his reception team. Rooms had every convenience you could desire, even down to flip flops for the beach. The bed was divine.

If you appreciate architectural detail you will enjoy the hotel which has a true Arabian flavour. We loved enjoying Arabic coffee and dates every day in reception, the sumptuous breakfast and afternoon tea and pre dinner drinks and canapes. Both the Indian restaurant and Sultanah were beautiful. I have written separate reviews for them.  Sadly the Indian will be closed for our forthcoming visit. 

We truly loved the serenity of this resort, it was calm and quiet due to low season and that suited us very well.

The beach is not to be missed and the infinity pool is an unforgettable experience. 

The extended resort over at Al Bandar and Al Waha extend to even more leisure pursuits with the beach, pool and lazy river. Sadly the only negative on our holiday was the reckless behaviour by water sport staff on the beach near Al Bandar.  I know they are not part of the hotel staff, but their behaviour was dangerous and we witnessed them being aggressive to a life guard when he tried to intervene. We felt nervous swimming on that beach. 
Due to the rocks in the water at the centre of the beach, swimming is restricted to areas away from this. These prime swimming spots, and snorkelling areas are taken at both ends of the beach by water sports. Much safer swimming and snorkelling is to be had at Al Husn private beach. 

Housekeeping were incredible as were all staff around the hotel. Special mention to by the pool at Al Husn who was one of those people who you meet in life who you know has a good heart. Thank you Said  for all the lifts in the buggy car to the beach and the laughs along the way. The guys on the beach who attended to our every need. As I said every member of staff is exceptional.

Thank you for making our 25th Wedding Anniversary, so special and memorable. We can't wait to see you all again in August.",Couples,2023-08-31
955606063,1216393,452,5,2024-06-18T04:19:06Z,Absolute heaven,"I cannot say enough about this resort and the staff. It is luxury from top to bottom, beginning to end. The staff well and truly take care of you – you do not have to lift a finger or worry about a single thing. It is complete heaven And a perfect place to recharge. As a solo female travel I felt more than safe there with absolutely no concerns at all. I say good things about the accommodating staff, particularly Jerome who went out of his way daily to make sure that my stay was as amazing as it could be. He is definitely a favourite among the guests and exceeds in all facets of his role. The staff on the whole cannot do enough for you. The rooms are beautiful well maintained and thoroughly cleaned daily.",Solo travel,2024-05-31
955763652,1216393,451,5,2024-06-19T06:26:05Z,Amazing as always!,"Just back from a twelve night stay at our ‘residence in Oman.’
This was our sixth visit, which is indicative of just how special the hotel is. During previous stays we have been able to develop relationships with several members of staff from the lowliest to many with much more responsibility in a customer facing role. From housekeeping through pool staff, to food and beverage and reception, we have been made to feel valued and appreciated….representatives from these departments always take time to chat and ensure that any requirements you may have are met.
The following quote pretty much sums our experience up “The warmth of Omani hospitality taught me that it’s not the grandeur of a palace that leaves an impression, but the genuine kindness of the people who welcome you into their world.”",Couples,2024-06-30
958960705,299192,450,5,2024-07-11T02:51:08Z,Excellent,"The service is very convenient, Muhamad Suheil and Muhamad Redwan at the restaurant were fabulous and very professional in their performance. Thank you for hiring such nice people. Also, the room service was excellent.,the place is very clea t, and the people are great.",Family,2024-07-31
960141067,299192,449,5,2024-07-19T03:27:21Z,Best experience in Madinah.,Best experience for staying in Madinah. Suite is exceptionally comfy and clean with all expected facilities. Very close to Haram. The view is stunning. Breakfast and dinner are so delicious with great varieties.  Staff are very helpful and kind.,Family,2024-07-31
961458047,299192,448,5,2024-07-25T03:24:34Z,Fabulous,"Wonderful and welcoming establishment, very convenient location just opposite the masjid.  The staff is so courteous, the rooms are clean and comfortable. Must try their extensive breakfast spread… delectable Arabic dishes as well as your usual fare.",Family,2024-07-31
961464172,299192,447,5,2024-07-25T03:41:50Z,Extra ordinary services of Darut Taqwa,Excellent over all service specially the dining hall .. whole of the staff is extraordinary humble and helpful specially the dining hall people. Jazak Allah khyr. Food quality is of high standard and it is so delicious n fresh. Will recommend other people as well,Family,2024-07-31
962648318,299192,446,4,2024-08-01T03:59:27Z,DarcAl Takwa -  Almadina,"I would like to thank Al Marwa Restaurant in Al Taqwa Hotel for their kindness to the guests,  big thanks to Mohammed Radwan, Mohammed Suhail and Miss Fai for their daily welcome. I liked the variety of breakfast every day. Also, I would like to thank the housekeeping team for their great work,  Jabed Hussain, Mohammed Riboul and the Egyptian man Mohammed. As for the room , I suggest that the furniture be renewed. good luck for the kind team at hotel",Family,2024-07-31
871370353,1160365,445,5,2022-12-11T10:51:41Z,Best family stay in,Lovely hotel super clean friendly staff and great location in the most blessed land on the planet. Easy access to the masjid credit the tu staff really helpful and caring this is the best family hotel around you will not be dissapointed the breakfast is also good,Family,2022-12-31
943593296,1160365,444,5,2024-03-24T05:46:01Z,Umrah 2024,"Me and my wife traveled from Indonesia and stayed at this wonderful hotel during our stay in Medina before we continue to Mekkah. Good size of rooms, helpful and friendly staff, food is tasty and good. The walking distance to the mosque is perfect. It is good with space for walking to the mosque and also to small shops in the area.",Family,2024-03-31
944457555,1160365,443,1,2024-03-29T22:50:09Z,Bad experience,I was made to wait for the room for 2hrs arriving close to midnight. I was given a room with two single beds and was told it would be changed to a king which never happened. The drain smelt terrible and got worse as the stay continues. The reception was total chaos when arriving. No system at the hotel and staff were also not experienced.,Family,2024-03-31
952432114,1160365,442,5,2024-05-26T11:03:44Z,Fabulous Hotel!!!,"I travelled with my family to Medina for Ramadhaan we stayed at Al Haram Hotel by Emaar for 14 days. I must say the stay was fabulous, it was very clean, the new re-furb was impressive. The new decor was very pretty and cosy. The hotel is very spacious and different areas to relax. The location of the hotel is perfect within walking distance from the main areas, perfect for the family and elderly. 
As part of our package it included Suhoor/breakfast the variety and quality of food was brilliant. They offered dishes from all around the world to suit everyones needs. 
The staff were very very good, the level of customer service we got has been by far the best! Everyone is very friendly, from reception staff to kitchen staff and the house keeping, they really made our stay 10/10. 
Special thanks to Fawziah who was a manager within the Barista/ cafe area, she was extremely friendly and made us feel very welcomed to the hotel. She was very knowledgeable and was able to help us with questions efficiently. 
I would definitely recommend staying here on your next visit to Medina!  I will certainly be back in the near future",Family,2024-03-31
961719539,1160365,441,4,2024-07-26T10:14:57Z,The name became : Dar al eiman al harram,"Stayed three days 18th to 21st
- Room and bathroom amenities were excellent: 
we had every needed kit in the shower: tooth,shaving, body and hair wash every thing was available 
- Room has iron and ironing set in closet
- kittle & coffee machine are in the room 
-breakfast buffet was excellent with various food selection: salads , protein groups , vegetables, fruits…etc 
I can say honestly it is typical all diet types friendly
-make sure when requesting room service to confirm your room number
- hotel coffee bar is the best : friendly hosts :fawzia and mohammed very nice people , great turkish coffee",Family,2024-07-31
962543948,4874757,440,5,2024-07-31T10:02:13Z,Excellent Hotel with amazing staff,"Amazing staff cannot do enough for you.  It was our 25th wedding anniversary and Shahsaib R made our day extra special by decorating our room with petals swans, lovely touch.  The hotel is spotless, staff are cleaning all day long.  Food has been very good with lots of variety each day.  Would highly recommend this hotel for families and couples, they cater for everyone",Couples,2024-07-31
962561142,4874757,439,5,2024-07-31T11:59:31Z,Nice relaxing stay,"Nice hotel in Ras Al Khaimah with plenty of swimming pools and nice beach access. Some of the pools had water slides which were fun for kids. Rooms are of decent size and good. Good TV selection and free wifi in the hotel. They offered an all-inclusive meal deal. The food was very good and had different options every night. Several al a carte restaurants are available as well. They also had a fun kids club and another club for teens. They also had several sports activities. Staff were prompt and helpful. Special thanks to Mohamed Haikal from room reservations; Yazeed, Diana, Ayatollah, Ibrahim, and Baris from reception; Rohith from concierge; Taimoor and Binita from the restaurant for their great service.",Family,2024-07-31
962644961,4874757,438,5,2024-08-01T03:31:00Z,Great Holiday.,"Restraunt Meat Point

Top friendly service. Special thanks to Tim she took Care of us and we loved the Dynamite Shrimps.🥰 The steaks served there  were Juicy and Delicious.
Excellent Food.

Infinity Bar team

Special Thanks to  You guys Mr Sana , Mr Aniq and Mr Pritam thankyou kind Sirs for taking care of my Family & I. Your Service was always Top and Polite. 🤗
You Guys made sure that my drinks were always available to me even when i was relaxing by the pool you would pass by and ask if i needed a refil of my drinks and at times placing my favourite drink without my asking for it.
Thankyou for your service.

Aisha Lounge

The best place for Coffee and Cocktails i particulary enjoyed their Cappuccinos as they were artisticly made with a lovely picture motifs with Hearts, Palms & Dragons
Thankyou to the Entire Team Mr Myint , Mr Reddy, Mr Randel, Mr Melvin, Ms Esha, Mr Prince, Ms Yuma. Ms Anupama, Ms Samereddhi, Ms Shrista , Ms Kritisha and Mr Daniel for their Excellent service with a Smile and a geniune desire to serve.
Thankyou

Exclusive Sports Club
Meral Alarab
 Good  service by the staff Meral & Alarb at the Exclusive Sports Club
Thankyou Guys 🤗

Wajid Khan
July 2024",Family,2024-07-31
962656597,4874757,437,5,2024-08-01T05:07:06Z,Exeptional experience for families looking for a summer getaway,"Expectional experience at Rixos Bab Al Bahr, everything was amazing especially the Rixy Kids Club! Our kids had a blast doing different activities from video games, henna art, belly dance & cooking classes! We all enjoyed the Wednesday Adams show. I would like to thank Mayada, Arya, Sam, Jamila, Maryam, Eric ♥️

It was our first time here, definitely will not be the last!",Family,2024-07-31
962657285,4874757,436,5,2024-08-01T05:13:17Z,Exceptional!,Amazing getaway at Rixos Bab Al Bahr. Rixy kids club & teens club were amazing our kids had so much fun and enjoyed their time alot! Too many different activities. Will not be the last visit. Thank you all so much Mayada & Ebtissam. All inclusive buffet had very good options,Family,2024-08-31
958806725,302117,435,5,2024-07-10T01:38:31Z,Breathtaking experience,"The rooms are equipped with latest comfortable technology. Once you dive in your bed your dreams might come true. This is how we felt in the suite room, celebrating our family achievements for the year. It's like stepping in a magic carpet that keeps taking you from one level to another. Trying all the mind blowing service you would be spoiled with choices. Members of staff are so kind and helpful in going out of their ways to make your stay magical.Once your carpet reach the ground, there is another water adventures to be discovered.",Family,2024-07-31
958851430,302117,434,5,2024-07-10T08:13:36Z,Faultless,"We stayed for 10 nights in Al Waha. We had the holiday of a lifetime- very comfortable room, beautiful weather, incredible food and most of all we were treated like royalty by the incredible staff. We’d like to mention Alex at reception and her team, the 2 gentlemen at the concierge desk, Ali and Dev at Samba, Zena and May at the Chi Spa, the wonderful Chef from Sri Lanka, John who organised the activities, Ravindu who made the most amazing towel art - in fact we would want to send a big thank you to all the staff as there’s too many to name! I had read some negative comments on this site before I left but I can honestly say that there was nothing we could find fault with and we will definitely return to Oman and to this wonderful hotel. Thank you Shangri La for giving us the best holiday ☺️",Family,2024-07-31
960030547,302117,433,3,2024-07-18T05:59:14Z,Book somewhere else if you are looking for something special!,"We are travelling as a family of three. We spent a lot of time researching and made our selection based on the fact the hotel advertised to being kid friendly.

We are five days into our 11 nights and have gone tona different hotel to stay for a couple of nights to get some selection and quality of food, facilities and service.

We are staying at Al Wada and are seriously underwhelmed with every aspect of the resort. It advertises as a five star resort but is far far far from this. 

We were looking forward to a selection of restaurants, basically everything is closed except a VASTLY over priced buffet.  We were given a sheet with the list of closures and were hopeful that might go to the itlaina one night that it was advertised as open, alas whwn called to book it was closed.  

The rooms and general decor of entire hotel are ver very dated and lack any “wow” factor. 

Pool bar staff look constantly pissed off about having to work. 

Restaurant staff are very kind, totally disorganised, but pleasant.  The dining room in the buffet restaurant has the feel of a school dinner hall.  At £100 for two for a buffet WITHOUT ANY DRINKS, would except something pretty good….repetiive average is what you get.

Drinks are wildly over priced and all pretfy crap tbh. £10 for a tiny glass of wine that i am sure costs less than a fiver a bottle.  Alcohol free beer is given in a can with either a plastic mug or just a can at £10.

In he evening there is only one small place to sit outside, where they have two BROKEN outdoor a/c blowing hot air, there are no fans.  Service at this area is poor as the staff are used in the dining room.

The kids zone is tired and all the toys are either ripped, torn, faded or broken. Again very low quality.

We are really disappointed with the whole experience and it is sadly lacking in all aspects. Great marketing on their website, absolutely shambolic execution in product.

This hotel needs regraded to 3-star at best.",Family,2024-07-31
960325671,302117,432,2,2024-07-20T10:56:36Z,Not a 5 star hotel,"We stayed at the Shangri-La in July 2024 with our two kids (4 years and 8 months). 

We were supposed to stay 6 nights at this hotel but shorted it to 3 nights.

We were at the Al Waha wing. This is not a 5 star hotel. We stayed in many hotels worldwide, as well in few Shangri-la hotels but this one was the worst experience of that hotel chain. 

Upon check-in, we were informed that the main pool area is closed due to some work going on. This is unacceptable as we were not informed at the time of the booking neither afterward through an e-mail. 

Room: We had an executive room with sea view. Rooms are very dated though housekeeper do their best and room was always clean. 

Breakfast: food is ok but we had to make coffee ourselves! Never did that in a hotel and this was quite surprising for us. 

Restaurants: 
We only tried the Samba restaurant and had to wait more than 45 min to get our food which was nothing particular but disappointing. We also ate once at Sirf cafe but again the food is not what you look for at a 5*. Though, staff try to give their best. 
We haven’t tried other restaurants as most of them were closed.. 

Pool
With both kids we were few times in the pool. 
The lazy river is nice but enough for a one time experience. 
There is no (fooddrinks) service at the pool. This is kind of things you are looking for during the holidays in order to relax. The sundbeds and umbrella are old and not in a good condition. 

Beach: nice view from the room for sure, but not attractive when you are closed to it. 

To summarize, staff is nice but this experience was disappointing. The hotel is disastrous and the management needs to rethink about the whole concept and experience they would like to offer. Very poor quality. My advice is:  don’t go there, there are many other hotels in muscat. 

We were very happy to leave the hotel for another one.",Family,2024-07-31
961682742,302117,431,5,2024-07-26T06:04:03Z,Amazing as Always,"Dr. Asim. Stay at Al Waha family Room 19-20 July.
It was an amazing stay as usual from entering till exit.
All the staff from reception to restaurant were really friendly. 
At Reception Ms Alex and Ms Den welcomed us in an impressive way. Both were very nice with smiling face and cooperative. 
Received an unforgettable gift from them as well.
Housekeeping also did their best job and decorated our room nicely as it was our anniversary. 
The hotel room was clean, nice and spacious. We book family room and our kids enjoyed PS5 and Cookies decoration set.
Dinner: dinner at Samba was amazing it was Bar B Q night with mouthwatering food Mr. Shehroz was one of the best staff along with Ms Keran.
Breakfast @ samba was also outstanding.
Ovarall Rating 5 stars for Al Waha including staff, housekeeping, restaurant and pools.",Family,2024-07-31
956842290,505500,430,4,2024-06-26T15:00:35Z,Nice place!,"Nice place, very complicated to get around the 2 towers. We kept getting lost. We stayed here during hajj for 2 nights. There's is a huge mall in the building, veryveasily accessible. You dont even have to step outiside. Overall it's a nice place, clean, close to haram etc. ",Couples,2024-06-30
956868977,505500,429,2,2024-06-26T19:41:17Z,Major Renovation Required,"Sad but hotel is over rated.
The rooms are all in need of major renovation.
House keeping is poor,we changed rooms as our room smelt like smoke.
Every room the freezer was so iced maintenance had to sort,than i rearranged the beds,dirty socks was found ,manager was informed just said okay,so how is cleaning done on check out???

Kitchen area kettle and tea station all dirty.
Daily housekeeping doesnt even clean,Cups were dusty and never washed.Fridge is dirty,Carpets are dusty,major revamp is needed Bathroom walls are grimey

Breakfast staff all pleasant,The chef makes the best eggs.

Location is not as near to the ladies main section.",Couples,2024-04-30
959464248,505500,428,1,2024-07-14T09:06:56Z,Horrible experience,"This is by no definition a 5 star hotel. Almost everything is original, decades old bathrooms, furniture. Extremely outdated. If you are from the west I highly recommend you pass on this hotel. We were singled out and made to feel extremely uncomfortable by the staff during check-in. We know it was a discriminatory act because we decided to leave and the next hotel  (roughly one block away) did not follow the same protocol. We also researched the KSA laws which do not promote the type of discrimination we experienced here. We had visited Medina with the hopes of experiencing the kind nature the city is known for across the globe - we were discriminated and humiliated by this hotel staff instead. We were paying $500 a night for a single room, not only did they rob us with such an outstanding rate for an old and disgusting room, they had the audacity to question whether we were Muslims and single us out based on our U.S. passports. 

We left the hotel as soon as we could book an alternate location. We notified the hotel manager we were leaving early based on the experience with their staff. There was no reimbursement or cancellation of our reservation. We lost $500 by leaving early but it was worth getting out of there. The Hilton was more than happy to accommodate us - and in accordance with KSA laws did not hold up check in to first determine whether they felt like we were actual Muslims or not.  

The bed mattresses need to be replaced, they are extremely warn. Tiles in the bathroom are original which means you get to shower with tile and grout that have years of grime residue. Not to mention the shower is a suitable size for a child. It is extremely small making it nearly impossible to shower without touching the disgusting, original, tile. The walls are PAPER thin. You can hear your neighbor snoring. The air circulation is poor. The elevators are small and frequently slow due to minimal capacity.",Family,2024-06-30
960264700,505500,427,1,2024-07-20T02:58:26Z,Terrible,"booked the hotel because of the Movenpick name, but got a 2 star room when we arrived with broken bathroom locks, no/broken amenities, broken flushes, and a broken window in one of the rooms. The room service also incredibly late, got our luggage 2 hrs after we reached. disappointed with the hotel.",Family,2024-07-31
961542930,505500,426,1,2024-07-25T08:23:54Z,Not the movenpick i know,"The worst hotel in terms of checkin time flexibility , 
And the first time to see a check in time at 5 pm
I made a reservation through their application and checked in online and i chose the arrival time to be (before noon) - this is an option they added while checking in online
I arrived at 10 and they told me to check back after duhr prayer but still there was no availability i check back again at 3 pm still no availability although i can see a lot of people taking room cards and checking in , he didnt even check our reservation or checked the passports, also when i asked the front desk if i can cancel my reservation with no cancellation fees because the application says that i will be charges if i cancel within 1 day before stay , he told me yes better to cancel and i will make sure you will not be charged!
Very unprofessional and they are only trying to get rid of people checking in",Couples,2024-07-31
950004356,13345296,425,5,2024-05-08T07:50:04Z,I recommend this beautiful place to stay in,"It was amazing, the rooms clean, the staffs are very friendly and nice especially (Jyoti(trainer) and Mosim the night shift guy), the hotel rooms is so clean, actually it’s not our first tome staying there and honestly this is one of my favorite hotels here in qatar, and I would recommend it to everyone who is looking for better and clean place to stay in. Thank you Time rako❤️",Couples,2024-05-31
954263214,13345296,424,5,2024-06-08T13:55:10Z,To >> Time Rako Hotel,"I recently stayed at Time Rako Hotel in Al Wakra, Qatar, for 21 days and had an amazing experience. The hotel's location near the beach  and it's really beautiful. The staff were excellent, always friendly and helpful. The room service was fantastic; the boys took great care of us, management was also very good and made sure everything was perfect. I highly recommend this hotel for a comfortable and enjoyable stay.
❤️Thank you Everyone❤️",Family,2024-05-31
956639199,13345296,423,5,2024-06-25T07:18:32Z,Yes,"hank you to Brother Asaad Musa and to all the hotel workers, especially the nursing staff, Sister Hoda and Brother Mohsen, for their good reception. The hotel is very beautiful, calm and comfortable, and they carry the spirit of teamwork and strive to serve the hotel guests with all dedication. My greetings to you. 
Misfer Saleh Al-Qahtani",Friends getaway,2024-01-31
960915582,13345296,422,5,2024-07-23T17:45:54Z,Thank you sani,"Everything was truly perfect during my stay. The entire team was exceptional and incredibly welcoming, making me feel right at home. A special thank you to Sani for the fantastic food recommendations—the meals were absolutely top-notch! The breakfast offered a wonderful variety of choices and featured a unique design that showcased fresh, innovative ideas for the town. I will definitely be returning here in the future!",Friends getaway,2024-05-31
960918877,13345296,421,5,2024-07-23T18:19:33Z,Sraidan is the best restaurant,"Sraidan is an absolutely amazing restaurant that I highly recommend to everyone! If you get the chance, do visit and savor the delightful food. Be sure to meet Sani—she is not only incredibly kind but also offers fantastic recommendations for dishes. Her beautiful smile adds an extra touch of warmth to the experience. Don't miss out on this gem!",Family,2024-06-30
961756953,14934472,420,5,2024-07-26T14:37:22Z,Just incredible,"The hotel is so amazing also rooms are in local old houses style its look like a village the swimming pool is so quite and open pool also the lobby is so beautiful with cool air-conditioning.
All the staff is very friendly you have golf cart service 24hrs free pick-up and drop to the room...",Family,2024-07-31
961899221,14934472,419,5,2024-07-27T12:52:10Z,A very nice place,"I really liked the ambiance. It was amazing to stay in souq al wakra hotel by tivoli qatar.My friends loved every bit of the stay.They were so happy.
The hotel has access to public beach, the souq alwakra, children play area in the beach side and a long lane for walking , running and so many restaurants by the beach side with so many cuisines.
We really loved it so much
Thank you to all the amazing staff and management.",Friends getaway,2024-04-30
962087729,14934472,418,5,2024-07-28T15:13:29Z,Amazing experience,"Souq Al wakrah hotel by Tivoli is a very comfortable place for a stay. A very great ambience near the beach and the souq alwakra market where there are so many shops with different items, local dressings , nice restaurants and the staffs were kind and responsive 
thank you for a very pleasant service.",Friends getaway,2024-05-31
962138158,14934472,417,5,2024-07-29T01:06:40Z,"Excellent Hotel, Great Hospitality","Highly recommended to anyone who want to relax and enjoy with their family, we always go every year with my family ",NONE,2024-07-31
962664790,14934472,416,5,2024-08-01T06:13:14Z,I highly recommend this hotel for anyone looking to experience the best of Qatari hospitality.,"The location perfectly balances local culture with easy access to major attractions. The hospitality here is top-notch. The staff were incredibly welcoming and attentive, making sure every detail of my stay was perfect.  My room was a haven of comfort, featuring elegant decor that seamlessly merges traditional Qatari aesthetics with contemporary design. The bed was exceptionally comfortable, and the view of the souq and the sea was breathtaking. The room was well-equipped with modern amenities and a spacious bathroom that had all the essentials. The hotel's dining options were delightful. The on-site restaurant offers a varied menu with a blend of local and international dishes. The hotel’s facilities, including the pool and fitness center, were well-maintained and added to the overall comfort of my stay.",Friends getaway,2024-03-31
961426658,736134,415,5,2024-07-25T01:47:43Z,Really comfortable and clean rooms. Excellent foood.,The balcony rooms provide one of the finest views of mount abu along with a lot of  entertaining activities including garba nights makes the stay more than enjoyable. The food is really great and versatile. The staff is really friendly especially Lalita R. and Pooja. Overall really enjoyable stay.,Family,2024-07-31
961727156,736134,414,5,2024-07-26T11:02:57Z,Mount abu,I would like to appreciate the hotel hospitality staff and the pleasure we experience in Sterling mount Abu we highly recommend to visit in monsoon special thx to Abhay Dhruvi Hema Dhirendra Manish Ravindra restaurant staff is very courtus and helpful,Family,2024-07-31
961734049,736134,413,5,2024-07-26T11:49:21Z,Family trip,"Best family trip enjoy in sterling mount abu. 
The staff are very polite and they also take care my kids. 
In restaurant service is fabulous. There is a service boy Hema & Dhirendra, help me for providing jain food for my parents especially kids food that chef prepared.",Family,2024-07-31
961748061,736134,412,5,2024-07-26T13:29:35Z,Sterling mount abu,"Friendly staff, good guestroom, clean & unique."" ""Have a good stay in the hotel as the staff service is attentive and responsive.specially Mr mahipal and golu. ""The room cleanliness is worth mentioning."" ""Comfortable bed. Stay like home.",Couples,2024-07-31
961808430,736134,411,5,2024-07-27T01:00:45Z,Abu,We visit for our staycation best place to visit I'm monson great view with affordable stay and food they provide dinner buffet for us and it's enjoyable for our dinner night dhruvi in restaurant they take good care of us and give some memorable dinner moments with talk definitely visit again,Couples,2024-07-31
824542196,10595096,410,5,2022-01-10T09:09:19Z,Top resort,"Our vacation here was only 7 days hotel is really awesome with perfect service , about rooms its really nice and housekeeping care clean everything and make to us nice dicoration also its with sea viw , also food is really testy and high quality also i like spa here they are really professional thanks alot for everyone and we spent here amazing time with entertainment team and them program",Family,2022-01-31
827424630,10595096,409,5,2022-02-10T09:00:22Z,Happy vecation,"We spend 5 days here, is really awesome hotel with perfect service, about rooms is amazing and beach is amazing and swimming pools are very nice thanks for everyone who's working here special animation team",Family,2022-02-28
847221799,10595096,408,5,2022-07-10T17:11:12Z,Eid vacation,Fully loaded place with entertainments. Staff are cooperative and friendly. Some rooms need renovations and updates  others are truly modern and best fit to current needs. I enjoyed the water games and pool. Wounder activities outside the hotel are avails and Recommended.,Family,2022-05-31
