location_id,type,name,description,city,country,amenities,styles,ranking,rating,num_reviews,price_level
12909350,hotels,Swiss In Tabuk,"Looking for a place to stay in Tabouk? Then look no further than Swiss International Tabuk, a family-friendly hotel that brings the best of Tabouk to your doorstep.
Guests have access to a 24 hour front desk, 24 hour check-in, and room service while staying at Swiss International Tabuk. In addition, Swiss International Tabuk offers a pool and an on-site restaurant, which will help make your Tabouk trip additionally gratifying. And, as an added convenience, there is free parking available to guests.
While staying at Swiss International Tabuk, you may want to check out Al Bustan Restaurant (1.0 mi) which is a short walk away.
Tabouk is also home to Tabuk Castle, a popular history museum that is not too far from Swiss International Tabuk.
We’re sure you’ll enjoy your stay at Swiss International Tabuk as you experience everything Tabouk has to offer.
",Tabouk,Saudi Arabia,"Pool, Kids Activities, Room service, Free parking, Restaurant, Spa, Airport transportation, Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Hot Tub, Business center, Fitness center, Laundry Service, Concierge, Family Rooms, Non-smoking hotel, Safe, Parking, Housekeeping, Sauna, Electric vehicle charging station, Arabic, Baggage Storage, 24-Hour Check-in, Express Check-in / Check-out, Coffee Shop, Currency Exchange, Doorperson, English, 24-Hour Front Desk, Massage, Newspaper, Salon, 24-Hour Security, Shoeshine, Special Diet Menus, Steam Room, Taxi Service","Budget, Family",#7 of 104 hotels in Tabouk,4.0,9,$$
17547867,hotels,Rafahyat Alfakhama Furnished Units,,Tabouk,Saudi Arabia,,"Budget, Business",#12 of 104 hotels in Tabouk,4.0,2,$$
10033392,hotels,Ertiaad Hotel,"See why so many travelers make Ertiaad Hotel their hotel of choice when visiting Tabouk. Providing an ideal mix of value, comfort and convenience, it offers a family-friendly setting with an array of amenities designed for travelers like you.
As your “home away from home,” the hotel rooms offer air conditioning, a kitchenette, and a minibar, and getting online is easy, with free wifi available.
Guests have access to a 24 hour front desk, room service, and 24 hour check-in while staying at Ertiaad Hotel. In addition, Ertiaad Hotel offers a sauna and an on-site restaurant, which will help make your Tabouk trip additionally gratifying. And, as an added convenience, there is free parking available to guests.
During your visit, be sure to check out one of Tabouk's popular seafood restaurants such as Jandofly and Al Bustan Restaurant, all a short distance from Ertiaad Hotel.
Plus, during your trip, don't forget to check out a history museum, such as Tabuk Castle.
We’re sure you’ll enjoy your stay at Ertiaad Hotel as you experience all of the things Tabouk has to offer.
",Tabouk,Saudi Arabia,"Kids Activities, Shuttle Bus Service, Room service, Free parking, Restaurant, Kitchenette, Spa, Airport transportation, Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Hot Tub, Business center, Laundry Service, Air conditioning, Family Rooms, Minibar, Non-smoking hotel, Safe, Parking, Housekeeping, Sauna, Allergy-free Room, Arabic, Baggage Storage, Bath / Shower, Breakfast in the Room, Bridal Suite, 24-Hour Check-in, Express Check-in / Check-out, English, 24-Hour Front Desk, Hammam, Hindi, Iron, Ironing Service, Kids' Meals, Kitchenware, Massage, Newspaper, Private Check-in / Check-out, Seating Area, 24-Hour Security, Shared Lounge / TV Area, Snack Bar, Sofa, Soundproof Rooms, Special Diet Menus, Sun Terrace, Telephone, Turkish, VIP Room Facilities","Family, Luxury",#10 of 104 hotels in Tabouk,3.5,6,
13814679,hotels,Mena Hotel Tabuk,,Tabouk,Saudi Arabia,"Kids Activities, Restaurant, Laundry Service","Family, Budget",#11 of 104 hotels in Tabouk,4.5,2,$
21504896,hotels,Ewaa Express Hotel - Tabuk,,Tabouk,Saudi Arabia,,"Mid-range, Business",#5 of 104 hotels in Tabouk,4.5,5,$
14166022,hotels,Novotel Jazan Hotel,"Sea view from most of the rooms and outlet. 204 rooms including superior rooms, executive floor rooms, executive and Royal suites. All day dining restaurant, Coffee shop, Italian restaurant and Sea food restaurant. WIFI in all rooms and outlets. Banquet and meeting facilities, business center. Swimming pool. Juice corner. 24 hours room services. Fitness and spa facilities for both male and females separately, message room services for gents, air conditioned playground kids room.",Jazan,Saudi Arabia,"Pool, Room service, Free parking, Restaurant, Free Wifi, Air conditioning, Safe, Arabic, Internet, Kids Activities, Suites, Free Internet, Wheelchair access, Bar/Lounge, Spa, Airport transportation, Dry Cleaning, Meeting rooms, Hot Tub, Non-smoking rooms, Business center, Fitness center, Laundry Service, Concierge, Banquet Room, Family Rooms, Self-Serve Laundry, Smoking rooms available, Accessible rooms, Minibar, Conference Facilities, Non-smoking hotel, Flatscreen TV, Breakfast Buffet, Poolside Bar, Private Balcony, Kids pool, Adult pool, Outdoor pool, Breakfast Available, Facilities for Disabled Guests, Housekeeping, Kids Stay Free, Sauna, Additional Bathroom, Baggage Storage, Bath / Shower, Bathrobes, Blackout Curtains, Bottled Water, Breakfast in the Room, Car Hire, 24-Hour Check-in, Express Check-in / Check-out, Clothes Dryer, Clothes Rack, Coffee Shop, Complimentary Tea, Desk, Dining Area, Doorperson, Electric Kettle, English, Executive Lounge Access, Extra Long Beds, Facial Treatments, Filipino, First Aid Kit, Fitness Classes, Fitness / Spa Locker Rooms, Foot Bath, Foot Massage, Free Private Parking Nearby, Free Public Parking Nearby, Complimentary Instant Coffee, Complimentary Toiletries, Free Wifi in the Business Center, French, 24-Hour Front Desk, Full Body Massage, Hair Dryer, Hand Massage, Happy Hour, Head Massage, Highchairs Available, Hindi, Indoor Play Area for Children, Interconnected room(s) available, Iron, Ironing Service, Japanese, Makeup Services, Manicure, Massage, Mountain View, Neck Massage, Nepali, Newspaper, Outdoor Dining Area, Outdoor Fireplace, Outdoor Furniture, Parking Garage, Pedicure, Pool / Beach Towels, Pool View, Private Bathrooms, Private Check-in / Check-out, Radio, Salon, Seating Area, 24-Hour Security, Secured Parking, Separate Dining Area, Separate Living Room, Sofa, Sofa Bed, Soundproof Rooms, Spanish, Steam Room, Sun Loungers / Beach Chairs, Sun Umbrellas, Swimming Pool Toys, Taxi Service, Telephone, Umbrella, Valet Parking, Wake Up Service / Alarm Clock, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center","City View, Charming",#1 of 107 hotels in Jazan,4.5,75,$$
6209157,hotels,Courtyard by Marriott Jazan,,Jazan,Saudi Arabia,"Internet, Free Internet, Wheelchair access, Restaurant, Wifi, Public Wifi, Free Wifi, Meeting rooms, Fitness center, Concierge, Pool, Room service, Dry Cleaning, Non-smoking rooms, Business center, Laundry Service, Air conditioning, Accessible rooms, Conference Facilities, Indoor pool, Housekeeping, Beachfront, Shuttle Bus Service, Free parking, Kitchenette, Airport transportation, Paid Internet, Family Rooms, Multilingual Staff, Smoking rooms available, Refrigerator in room, Minibar, Non-smoking hotel, Breakfast Available, Parking, Facilities for Disabled Guests, Sauna, Baggage Storage, Beach Access","Mid-range, Business",#3 of 107 hotels in Jazan,4.5,58,$$
7124952,hotels,Holiday Jazan Hotel,Holiday Jazan Hotel is a 4 star Hotel located in the new fashionable area of Jazan. 3 Food & Beverage outlets include a contemporary restaurant “Shourfa” on the top floor with great view to corniche and the sea. The “Inspired Meetings” space offers a total 400 square meter area and a banquet area of 200 square meter. The Ballroom can accommodate up to 300 attendees and the seven break-out rooms can take from 20 to 30 persons.,Jazan,Saudi Arabia,"Internet, Suites, Free Internet, Free parking, Restaurant, Wifi, Breakfast included, Business center, Fitness center, Laundry Service, Concierge, Banquet Room, Family Rooms, Multilingual Staff, Refrigerator in room, Conference Facilities, Kids Activities, Room service, Free Wifi, Dry Cleaning, Meeting rooms, Hot Tub, Air conditioning, Minibar, Safe, Parking, Arabic, ATM On Site, Baggage Storage, Bathrobes, Blackout Curtains, Car Hire, Express Check-in / Check-out, Coffee Shop, Convenience Store, Currency Exchange, English, Complimentary Toiletries, French, 24-Hour Front Desk, Hair Dryer, Hindi, Iron, Newspaper, Seating Area, 24-Hour Security, Shops, Telephone, Wake Up Service / Alarm Clock","Charming, Trendy",#9 of 107 hotels in Jazan,3.5,20,$
3256865,hotels,Jazan Inn Hotel,"See why so many travelers make Jazan Inn Hotel their hotel of choice when visiting Jazan. Providing an ideal mix of value, comfort and convenience, it offers an array of amenities designed for travelers like you.
Guest rooms offer amenities such as a minibar and air conditioning, and guests can go online with free wifi offered by the hotel.
Jazan Inn Hotel features a 24 hour front desk, room service, and a coffee shop, to help make your stay more enjoyable. The property also boasts a fitness center and a lounge. If you are driving to Jazan Inn Hotel, there is free public parking available nearby.
While staying in Jazan, you can check out a popular seafood restaurant like Al Ma'ali Restaurant, which is serving up some great dishes.
At Jazan Inn Hotel, your comfort and satisfaction come first, and they look forward to welcoming you to Jazan.
",Jazan,Saudi Arabia,"Internet, Kids Activities, Room service, Free Internet, Restaurant, Bar/Lounge, Airport transportation, Wifi, Public Wifi, Free Wifi, Paid Wifi, Paid Internet, Meeting rooms, Fitness center, Laundry Service, Air conditioning, Minibar, Babysitting, Non-smoking hotel, Safe, Arabic, Bottled Water, Bridal Suite, Chapel / Shrine, Coffee Shop, Currency Exchange, English, Free Public Parking Nearby, 24-Hour Front Desk, Ironing Service, Newspaper, Shoeshine","Budget, Business",#6 of 107 hotels in Jazan,4.0,21,$
7315479,hotels,Residence Inn by Marriott Jazan,"Residence Inn Jazan is a new business hotel in Jazan, located 15 minutes from The King Abdullah Bin Abdulaziz International Airport, being directly connected with Al Rashid Mall city's most exclusive shopping venue. Experience Residence Inn Jazan, the perfect extended-stay Jazan hotel for project teams, relocations, temporary housing, corporate housing and vacations in Jazan, Saudi Arabia.",Jazan,Saudi Arabia,"Pool, Internet, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Kitchenette, Airport transportation, Wifi, Public Wifi, Free Wifi, Breakfast included, Dry Cleaning, Non-smoking rooms, Business center, Fitness center, Laundry Service, Concierge, Air conditioning, Family Rooms, Multilingual Staff, Smoking rooms available, Accessible rooms, Microwave, Refrigerator in room, Housekeeping, Kids Activities, Hot Tub, Non-smoking hotel, Indoor pool, Breakfast Available, Parking, Facilities for Disabled Guests, Sauna, Baggage Storage","Charming, Trendy",#5 of 107 hotels in Jazan,4.5,22,$$$
12100783,hotels,Intour Jazan Hotel,"Finding an ideal luxury hotel in Jazan does not have to be difficult. Welcome to Intour Jazan Hotel, a nice option for travelers like you.
Guest rooms offer a minibar and air conditioning, and Intour Jazan Hotel makes getting online easy as free wifi is available.
You can also take advantage of some of the amenities offered by the hotel, including a 24 hour front desk, a concierge, and room service. In addition, guests can enjoy a pool and a lounge during their visit. As an added convenience, there is free parking available to guests.
While you’re here, be sure to check out India Gate, one of the Indian restaurants that can be found in Jazan, which is a short distance from Intour Jazan Hotel.
Intour Jazan Hotel puts the best of Jazan at your fingertips, making your stay both relaxing and enjoyable.
",Jazan,Saudi Arabia,"Pool, Kids Activities, Room service, Free parking, Restaurant, Bar/Lounge, Spa, Airport transportation, Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Hot Tub, Business center, Fitness center, Laundry Service, Concierge, Air conditioning, Family Rooms, Minibar, Non-smoking hotel, Safe, Parking, Sauna, Arabic, ATM On Site, Baggage Storage, Bath / Shower, Bottled Water, Breakfast in the Room, Bridal Suite, Coffee Shop, Complimentary Tea, Doorperson, English, Complimentary Instant Coffee, 24-Hour Front Desk, Hair Dryer, Ironing Service, Kids' Meals, Massage, Private Check-in / Check-out, 24-Hour Security, Secured Parking, Shared Kitchen, Special Diet Menus, Steam Room, Telephone, Wake Up Service / Alarm Clock","Luxury, Family",#10 of 107 hotels in Jazan,3.5,11,$$$
23863371,hotels,Grand Plaza Hotel-Jazan,,Jazan,Saudi Arabia,,"Luxury, Budget",#21 of 107 hotels in Jazan,2.5,3,$
6727260,hotels,Jazan Inn Hotel,"Looking for a place to stay in Jazan? Then look no further than Jazan Hotel, a hotel that brings the best of Jazan to your doorstep.
Rooms at Jazan Hotel provide a refrigerator, air conditioning, and a seating area, and guests can stay connected with free wifi.
In addition, while staying at Jazan Hotel guests have access to a 24 hour front desk, room service, and a concierge. You can also enjoy an on-site restaurant. Need a place to park? There is free private parking available nearby.
While in Jazan be sure to experience local shrimp favorites at happy times Restaurant or Al Ma'ali Restaurant.
We’re sure you’ll enjoy your stay at Jazan Hotel as you experience everything Jazan has to offer.
",Jazan,Saudi Arabia,"Internet, Kids Activities, Room service, Restaurant, Airport transportation, Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Business center, Laundry Service, Concierge, Air conditioning, Family Rooms, Refrigerator in room, Non-smoking hotel, Safe, Arabic, Baggage Storage, Bath / Shower, Bottled Water, Breakfast in the Room, Express Check-in / Check-out, Clothes Rack, Coffee Shop, Currency Exchange, Desk, English, Free Private Parking Nearby, Complimentary Toiletries, 24-Hour Front Desk, Hair Dryer, Iron, Ironing Service, Japanese, Private Check-in / Check-out, Seating Area, Street Parking, Telephone, VIP Room Facilities, Wake Up Service / Alarm Clock","Mid-range, Budget",#19 of 107 hotels in Jazan,3.5,12,$
15583337,hotels,Jazan Heart Hotel,,Jazan,Saudi Arabia,,,,,0,$
23529497,hotels,Rijinsi Jazan,,Jazan,Saudi Arabia,,,,,0,
858419,hotels,Ibis Kuwait Salmiya,"Ideally located along Kuwait's famous leisure and commercial hub - Salmiya, guests will experience the height of comfort at ibis Kuwait Salmiya. This modern hotel, which overlooks the Arabian Gulf, is just 20 minutes away from Kuwait International Airport. Guests staying at this 3-star lifestyle hotel can also benefit from features around the vicinity of Salem Mubarak Street; one of the most famous and lively shopping & entertainment centre in Kuwait. Al Fanar Mall, the one-stop shopping destination is just a few steps away from the hotel. Presenting 175 modern stylish rooms and suites, including the prestigious One Bedroom Apartments offer guests a feel at home with its décor and spacious kitchenettes. Complimentary Wi-Fi is available in all rooms and public areas. Guests can enjoy breakfast at Olivo Restaurant from 4a.m. to midday, relax at the lounge area of Il Terrazzo offering great view of the Arabian Gulf or grab light refreshments 24/7 at Moca Café (Starbucks).",Kuwait City,Kuwait,"Restaurant, Internet, Free Internet, Wheelchair access, Wifi, Free Wifi, Fitness center, Airport transportation, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Laundry Service, Concierge, Air conditioning, Multilingual Staff, Smoking rooms available, Accessible rooms, Refrigerator in room, Safe, Flatscreen TV, Rooftop Terrace, Breakfast Buffet, Facilities for Disabled Guests, Housekeeping, Kids Stay Free, Arabic, ATM On Site, Baggage Storage, Bath / Shower, Bathrobes, Blackout Curtains, Bottled Water, Breakfast in the Room, Car Hire, 24-Hour Check-in, Express Check-in / Check-out, Coffee Shop, Coffee / Tea Maker, Currency Exchange, Desk, Doorperson, English, Filipino, Complimentary Toiletries, French, 24-Hour Front Desk, Hair Dryer, Hindi, Interconnected room(s) available, Iron, Ironing Service, Italian, Kids' Meals, Kid-Friendly Buffet, Kitchenware, Newspaper, Private Check-in / Check-out, Seating Area, 24-Hour Security, Secured Parking, Shoeshine, Snack Bar, Special Diet Menus, Street Parking, Taxi Service, Telephone, Wake Up Service / Alarm Clock, Public Wifi, Breakfast Available, Bidet, Cable / Satellite TV, Children's Television Networks, Clothes Rack, Dining Area, Electric Kettle, First Aid Kit, Free Wifi in the Business Center, Highchairs Available, Landmark View, Nepali, Outdoor Dining Area, Private Bathrooms, Paid Private Parking Nearby, Radio, Separate Dining Area, Separate Living Room, Sinhala, Sofa, Stovetop, Tamil, Urdu, Valet Parking, Vending Machine, VIP Room Facilities, Walk-in Shower, Wardrobe / Closet, Photo Copier / Fax In Business Center","Centrally Located, Ocean View",#7 of 89 hotels in Kuwait City,4.5,1112,$
